member_id,landing_page_type,os,pref_id,occupation_id,age,mail_domain_type
2968920,search_hello,,13,2,34,ezweb
2968978,search_hello,,11,358,21,icloud
2969178,search_hello,smartphone,13,21,39,yahoo
2969186,detail,smartphone,38,99,20,gmail
2969380,detail_hello,smartphone,30,1,20,gmail
2969392,search_hello,smartphone,13,226,26,icloud
2969472,detail,,23,99,22,ezweb
2969654,jobshil_post,,29,223,40,other
2969667,search_hello,,13,289,38,docomo
2970040,search_hello,smartphone,25,236,26,gmail
2970224,detail,smartphone,23,14,26,ezweb
2971748,search_hello,smartphone,7,2,19,icloud
2972577,jobshil_post,,34,14,18,ezweb
2972579,search_hello,smartphone,15,1,26,yahoo
2972632,jobshil_post,smartphone,8,343,46,icloud
2972675,search_hello,smartphone,13,24,23,other
2972761,jobshil_post,smartphone,23,367,33,other
2972859,search_hello,smartphone,9,14,19,icloud
2973126,search_hello,smartphone,14,14,36,softbank
2973551,search_hello,smartphone,28,14,19,icloud
2973663,search_hello,smartphone,1,29,36,gmail
2974060,search_hello,smartphone,14,334,29,softbank
2974082,detail,,12,227,34,other
2974388,jobshil_post,smartphone,8,241,21,softbank
2974414,detail,smartphone,12,35,21,docomo
2974680,search_hello,windows,27,4,28,docomo
2974896,search_hello,smartphone,13,329,27,other
2974977,detail,,44,152,30,gmail
2975018,search_hello,iPad,26,30,27,gmail
2975354,search_hello,smartphone,40,40,17,gmail
2975395,search_hello,smartphone,1,14,46,other
2975421,detail,smartphone,25,14,49,docomo
2975581,jobshil_post,AndroidTablet,34,367,47,docomo
2975971,search_hello,,3,382,21,ezweb
2976000,search_hello,smartphone,27,49,22,docomo
2976051,search_hello,,13,40,39,softbank
2976156,search_hello,smartphone,13,343,40,other
2976384,search_hello,smartphone,17,40,27,other
2976405,search_hello,smartphone,1,338,43,gmail
2976483,search_hello,smartphone,43,14,18,docomo
2976580,search_hello,,47,64,23,docomo
2977076,search_hello,,43,14,25,other
2977111,search_other,smartphone,41,14,26,yahoo
2977298,detail,,28,367,24,ezweb
2977465,detail,,29,1,41,yahoo
2977780,detail,,15,139,27,other
2978054,search_hello,smartphone,13,15,23,ezweb
2978093,detail,,44,15,24,ezweb
2978131,detail,,24,15,20,icloud
2978332,search_hello,smartphone,14,338,51,ezweb
2978547,search_company,smartphone,8,14,24,docomo
2978684,search_hello,smartphone,45,8,22,softbank
2978847,detail,smartphone,9,222,21,other
2978900,search_hello,windows,24,7,25,other
2978914,search_hello,smartphone,15,14,27,other
2978960,login,smartphone,14,19,41,other
2979083,search_hello,windows,27,226,50,gmail
2979158,detail,smartphone,7,367,22,docomo
2979216,search_hello,smartphone,1,2,21,icloud
2979238,search_other,smartphone,44,96,27,softbank
2979417,detail,smartphone,27,8,24,icloud
2979768,search_hello,windows,6,24,24,yahoo
2980260,detail,smartphone,11,4,21,ezweb
2980474,detail,smartphone,28,241,51,other
2980561,search_hello,smartphone,4,14,21,gmail
2980569,detail,smartphone,43,338,26,gmail
2980576,search_hello,smartphone,8,146,25,softbank
2980828,other,smartphone,12,334,41,other
2981398,detail,,15,223,20,gmail
2981600,search_hello,smartphone,27,4,22,docomo
2982277,search_hello,smartphone,28,14,35,other
2982846,search_hello,smartphone,13,7,22,softbank
2983279,search_hello,smartphone,1,14,21,docomo
2984880,search_hello,smartphone,13,1,20,softbank
2985744,detail_hello,smartphone,16,15,45,softbank
2985979,search_age,,15,26,33,softbank
2986823,search_hello,smartphone,43,5,22,icloud
2986846,search_hello,smartphone,27,337,50,docomo
2986953,search_hello,smartphone,37,14,25,docomo
2987013,,smartphone,7,15,21,icloud
2987285,search_hello,smartphone,13,151,28,other
2987373,jobshil_post,windows,13,7,33,softbank
2987593,search_hello,smartphone,40,296,57,docomo
2987691,jobshil_post,smartphone,1,293,21,gmail
2987981,detail,smartphone,47,14,21,icloud
2988486,detail,,35,222,49,softbank
2988916,search_other,,27,1,45,docomo
2990218,login,Mac OSX,1,351,28,gmail
2964916,search_hello,smartphone,41,146,19,softbank
2965050,detail,smartphone,28,344,42,gmail
2965225,search_hello,,44,223,33,ezweb
2965411,search_hello,smartphone,13,1,27,other
2965421,search_hello,smartphone,12,221,20,gmail
2965447,search_hello,windows,23,13,23,yahoo
2965497,jobshil_post,smartphone,13,345,42,icloud
2965578,detail,smartphone,1,14,23,icloud
2965801,detail_hello,,1,338,42,gmail
2966007,search_hello,smartphone,12,61,60,icloud
2966009,search_hello,smartphone,7,232,19,other
2966136,search_hello,,10,278,39,ezweb
2966147,detail,,43,1,24,icloud
2966465,search_other,,39,13,47,icloud
2966519,detail,smartphone,34,14,25,docomo
2966736,search_other,,33,17,22,ezweb
2967070,jobshil_post,smartphone,21,14,25,ezweb
2967125,detail_hello,smartphone,1,338,23,docomo
2967237,search_age,,4,14,19,gmail
2967730,detail_hello,smartphone,13,49,23,gmail
2967945,detail,smartphone,45,5,34,gmail
2968131,search_other,,1,14,20,softbank
2968152,search_custom,,47,14,20,gmail
2968166,jobshil_post,smartphone,23,15,32,other
2968643,search_hello,smartphone,33,142,20,other
2968764,search_hello,smartphone,34,152,27,gmail
2968917,detail_hello,smartphone,34,96,49,ezweb
2969044,search_hello,,19,265,34,docomo
2969114,detail_hello,smartphone,27,214,46,ezweb
2969166,search_other,smartphone,25,99,28,gmail
2969216,search_hello,smartphone,19,35,22,docomo
2969541,search_hello,smartphone,44,30,20,docomo
2969595,detail,smartphone,38,218,19,other
2969615,search_hello,smartphone,39,1,19,ezweb
2969756,search_other,smartphone,38,367,23,other
2969765,detail,smartphone,44,3,20,icloud
2970110,search_other,,4,139,27,gmail
2970274,search_hello,smartphone,27,179,23,gmail
2970293,detail,smartphone,23,152,29,gmail
2970360,detail,smartphone,5,14,23,ezweb
2970452,search_hello,,23,223,39,ezweb
2970846,jobshil_post,,47,21,29,other
2971205,search_hello,smartphone,13,187,22,softbank
2971352,detail,smartphone,8,14,20,gmail
2971626,,,,,23,icloud
2971709,detail_hello,,37,367,31,other
2971880,hello,smartphone,10,99,17,other
2971944,search_hello,,27,226,52,gmail
2972278,search_hello,smartphone,10,278,24,softbank
2972510,search_hello,smartphone,7,14,27,gmail
2973544,search_hello,smartphone,1,15,25,gmail
2973568,search_hello,,41,380,28,icloud
2973725,search_hello,smartphone,34,112,26,ezweb
2973760,detail,smartphone,40,152,26,gmail
2973866,search_other,smartphone,19,14,24,gmail
2974207,search_hello,smartphone,27,14,28,docomo
2974232,detail,Mac OSX,6,236,33,other
2974234,detail,smartphone,13,343,42,docomo
2974266,detail_hello,smartphone,27,14,29,ezweb
2974611,search_hello,windows,13,195,26,gmail
2974748,search_hello,smartphone,14,1,38,gmail
2975061,search_other,smartphone,34,38,26,other
2975153,search_hello,smartphone,44,345,24,docomo
2975407,search_hello,smartphone,41,155,30,other
2975436,detail,smartphone,23,235,36,gmail
2975454,search_hello,smartphone,38,4,38,other
2975603,detail,smartphone,14,29,27,docomo
2975751,search_hello,windows,27,14,24,ezweb
2976480,search_other,,28,226,46,icloud
2976614,search_hello,smartphone,25,223,20,ezweb
2976812,search_hello,,40,14,24,icloud
2976967,search_hello,smartphone,40,40,25,softbank
2977084,search_hello,,13,382,24,gmail
2977105,search_hello,smartphone,45,1,29,gmail
2977280,jobshil_post,smartphone,12,343,21,icloud
2977801,search_hello,smartphone,12,63,43,ezweb
2978058,search_hello,,33,250,37,softbank
2978074,search_hello,smartphone,37,5,40,other
2978280,search_hello,,23,281,29,gmail
2978417,search_hello,smartphone,40,13,30,softbank
2978439,login,smartphone,13,337,38,gmail
2978461,detail,windows,40,40,20,icloud
2979181,search_hello,smartphone,8,40,27,icloud
2979330,search_hello,smartphone,14,269,44,gmail
2979396,search_multi,smartphone,33,35,31,icloud
2979754,jobshil_post,,17,229,28,yahoo
2979936,detail,smartphone,13,14,50,icloud
2980048,search_hello,smartphone,13,226,20,icloud
2980076,search_hello,,23,41,42,ezweb
2980088,search_hello,,8,367,43,other
2980227,detail,smartphone,13,187,23,yahoo
2980252,search_hello,smartphone,13,5,53,gmail
2980634,detail,smartphone,33,343,23,icloud
2980671,top,,23,14,27,other
2980911,detail,smartphone,27,21,47,icloud
2981019,search_hello,smartphone,44,36,46,icloud
2981088,search_hello,Mac OSX,34,14,25,ezweb
2981181,detail,,13,221,39,icloud
2981556,search_other,windows,1,170,20,icloud
2981754,search_custom,smartphone,10,15,26,yahoo
2981874,search_multi,smartphone,9,334,23,gmail
2981897,search_hello,smartphone,11,14,22,ezweb
2982084,detail_hello,smartphone,13,204,70,other
2982136,search_hello,smartphone,38,159,26,gmail
2982143,jobshil_post,,13,156,41,gmail
2982660,detail,smartphone,19,40,20,docomo
2983193,search_hello,smartphone,12,1,19,icloud
2983518,search_hello,smartphone,13,203,20,gmail
2983735,jobshil_post,smartphone,33,324,24,gmail
2984488,top,,13,227,21,icloud
2985268,detail,windows,14,198,33,gmail
2985638,search_hello,windows,13,226,48,other
2985927,detail,smartphone,16,342,24,other
2986267,search_hello,smartphone,26,14,47,ezweb
2986363,search_hello,smartphone,45,15,21,other
2988165,search_hello,smartphone,9,226,25,softbank
2988200,jobshil_post,smartphone,3,367,44,docomo
2988977,detail,smartphone,27,1,22,gmail
2994259,search_custom,smartphone,14,2,44,gmail
2995126,detail,smartphone,33,343,24,icloud
2995292,detail,,36,15,27,softbank
2995416,jobshil_post,,22,96,28,gmail
2998443,jobshil_post,smartphone,14,367,48,gmail
2998608,detail,,23,14,25,ezweb
2999119,search_custom,windows,40,368,40,gmail
3000020,jobshil_post,smartphone,27,327,37,gmail
3000518,detail,smartphone,10,229,23,other
3000969,search_hello,smartphone,36,14,20,softbank
3001305,detail,smartphone,4,4,23,ezweb
2991800,jobshil_post,smartphone,7,96,22,other
2991993,jobshil_post,,1,382,25,icloud
2992207,search_multi,,13,1,19,docomo
2992594,jobshil_post,smartphone,13,14,23,ezweb
2993712,search_other,,13,339,28,other
2993990,detail,smartphone,38,99,19,gmail
2994003,jobshil_post,Mac OSX,23,225,23,icloud
2994113,jobshil_post,smartphone,16,14,23,other
2994435,detail,windows,47,343,25,gmail
2994487,search_hello,smartphone,13,14,21,other
2995221,search_hello,smartphone,27,1,56,gmail
2995792,search_hello,,12,367,43,other
2996146,jobshil_post,smartphone,27,18,26,softbank
2996302,detail,smartphone,40,226,28,softbank
2996593,,,23,2,55,docomo
2997907,detail,smartphone,12,14,41,docomo
2998808,jobshil_post,smartphone,13,15,20,other
2999042,search_custom,smartphone,20,213,25,gmail
2999248,search_multi,windows,37,18,65,yahoo
2999299,detail,smartphone,13,14,20,yahoo
2999365,search_custom,smartphone,47,343,38,ezweb
2999695,search_custom,Mac OSX,20,367,58,gmail
2999764,search_custom,smartphone,12,82,20,gmail
2999891,detail,smartphone,7,345,18,gmail
3000025,search_custom,,1,14,23,other
3000309,detail,smartphone,47,2,23,ezweb
3000526,search_hello,,1,21,32,docomo
3000599,,smartphone,13,40,22,other
3000864,search_hello,,47,342,22,softbank
2964971,search_hello,smartphone,22,367,19,icloud
2964983,detail,smartphone,27,20,27,other
2965074,detail,smartphone,47,99,21,other
2965269,detail_hello,smartphone,13,140,17,softbank
2965362,search_hello,smartphone,1,13,21,icloud
2965565,search_hello,,23,225,29,ezweb
2965706,search_hello,windows,8,152,26,other
2966429,search_hello,,7,95,24,gmail
2966431,search_other,smartphone,1,40,22,other
2966503,detail,smartphone,28,382,23,other
2966679,search_hello,smartphone,23,14,34,ezweb
2966751,search_hello,,42,296,51,softbank
2966819,search_hello,,25,12,43,ezweb
2967114,search_hello,smartphone,27,193,22,gmail
2967270,detail_hello,smartphone,1,35,24,icloud
2967573,search_hello,smartphone,47,2,27,icloud
2967867,search_city,,40,358,22,other
2968018,top,smartphone,1,18,51,gmail
2968181,search_hello,smartphone,22,14,23,other
2968200,hello,smartphone,2,152,25,docomo
2968609,search_hello,smartphone,1,368,33,icloud
2968872,detail,smartphone,16,14,22,other
2968987,search_hello,,8,14,34,icloud
2969082,search_hello,windows,20,233,47,gmail
2969109,search_hello,,26,35,19,ezweb
2969246,search_hello,smartphone,13,35,29,softbank
2969269,search_hello,smartphone,37,14,16,yahoo
2969604,detail,smartphone,13,10,46,ezweb
2969748,search_hello,smartphone,26,342,23,softbank
2969760,search_hello,smartphone,46,14,27,ezweb
2969801,detail,smartphone,47,319,19,softbank
2969993,search_hello,smartphone,47,14,25,ezweb
2971199,search_other,,47,156,26,icloud
2971206,search_hello,,44,5,33,ezweb
2971251,search_hello,smartphone,1,364,21,gmail
2971442,search_hello,smartphone,13,112,24,softbank
2971792,detail,smartphone,20,14,20,gmail
2971844,search_hello,,34,112,47,gmail
2972256,search_hello,,13,14,24,docomo
2972676,detail,,27,339,17,docomo
2972865,search_hello,smartphone,47,14,20,gmail
2973291,search_hello,,8,343,48,other
2973401,search_hello,,12,335,41,gmail
2973477,search_hello,,19,40,31,docomo
2973633,search_hello,,14,40,40,other
2974185,search_hello,smartphone,9,326,24,icloud
2974398,detail,smartphone,13,14,50,gmail
2974425,search_hello,smartphone,19,223,31,ezweb
2974715,jobshil_post,,1,362,26,gmail
2974784,search_hello,smartphone,23,2,20,icloud
2975277,search_hello,,20,41,38,other
2975685,search_hello,smartphone,13,380,36,gmail
2975741,search_hello,smartphone,14,82,27,other
2975906,search_hello,windows,34,217,24,gmail
2975968,top,,13,17,47,ezweb
2976013,detail,smartphone,11,356,40,docomo
2976228,jobshil_post,smartphone,27,336,24,ezweb
2976436,search_hello,smartphone,47,1,28,icloud
2976455,detail,,10,14,21,icloud
2976578,search_other,smartphone,14,2,22,other
2977001,detail,,19,15,21,gmail
2977232,search_hello,smartphone,27,3,35,other
2977248,search_hello,smartphone,15,14,22,icloud
2977386,search_hello,smartphone,15,217,25,softbank
2977414,jobshil_post,smartphone,28,48,53,yahoo
2977455,search_hello,smartphone,43,1,48,docomo
2977763,search_hello,smartphone,6,48,22,other
2977970,search_hello,,4,5,32,ezweb
2978125,search_hello,,19,343,52,ezweb
2978459,detail_hello,windows,40,335,21,gmail
2978640,search_hello,smartphone,6,373,41,yahoo
2978951,search_hello,smartphone,12,142,23,icloud
2978957,detail,smartphone,43,14,28,softbank
2979150,search_hello,smartphone,11,226,57,other
2979331,search_hello,,13,14,28,softbank
2979371,search_other,smartphone,40,14,45,yahoo
2979399,detail,smartphone,13,198,35,yahoo
2979426,search_hello,,9,15,20,docomo
2980729,jobshil_post,smartphone,47,139,46,ezweb
2980808,search_hello,,34,95,24,icloud
2981176,detail,smartphone,28,14,23,docomo
2981402,search_hello,,47,334,27,gmail
2981505,search_hello,smartphone,23,15,20,icloud
2981898,jobshil_post,smartphone,23,368,41,icloud
2982977,search_hello,,39,367,30,other
2983183,search_hello,smartphone,12,95,20,icloud
2984038,detail,smartphone,40,14,20,icloud
2984351,search_hello,smartphone,47,343,25,ezweb
2984422,search_custom,smartphone,43,8,39,docomo
2985294,search_city,smartphone,47,8,37,icloud
2985671,search_hello,,38,16,20,icloud
2986047,search_hello,smartphone,44,153,29,gmail
2986371,search_hello,smartphone,14,8,38,icloud
2986449,search_hello,smartphone,11,14,25,docomo
2987014,search_hello,smartphone,33,14,20,docomo
2987174,detail_hello,smartphone,22,14,25,ezweb
2987314,detail,smartphone,47,21,30,gmail
2988107,search_hello,smartphone,1,233,20,icloud
2988718,detail_hello,,39,14,24,docomo
2988728,search_custom,smartphone,12,28,23,ezweb
2989994,detail,smartphone,34,152,22,gmail
2990219,detail,smartphone,23,14,29,other
2990549,jobshil_post,smartphone,28,198,20,icloud
2991298,search_hello,smartphone,4,335,23,other
2992480,search_hello,smartphone,22,38,20,gmail
2992678,jobshil_post,smartphone,40,116,36,ezweb
2993669,jobshil_post,,11,20,30,other
2993728,detail,windows,1,64,31,icloud
2993826,jobshil_post,smartphone,25,343,47,docomo
2994295,search_other,,23,14,25,gmail
2994493,search_other,smartphone,40,14,32,gmail
2994715,detail,smartphone,29,382,32,icloud
2995246,search_hello,,29,372,49,docomo
2995410,search_hello,smartphone,9,35,22,other
2995544,search_hello,smartphone,24,63,43,docomo
2997020,jobshil_post,smartphone,13,14,33,gmail
2997259,search_hello,smartphone,16,15,20,ezweb
2997880,top,smartphone,12,35,19,icloud
2965209,search_hello,smartphone,34,14,19,other
2965275,search_hello,smartphone,13,301,31,icloud
2965357,search_hello,smartphone,13,343,32,ezweb
2965372,search_city,,13,221,29,gmail
2965438,detail,,25,291,18,gmail
2965522,search_hello,smartphone,13,336,21,gmail
2965586,search_custom,smartphone,44,336,26,gmail
2965802,search_hello,smartphone,1,228,25,docomo
2965821,search_hello,,34,14,28,ezweb
2965980,search_hello,windows,11,343,50,gmail
2966109,search_hello,smartphone,28,2,29,other
2966138,search_hello,,40,4,27,other
2966217,hello,,7,1,19,gmail
2966290,jobshil_post,smartphone,15,15,22,ezweb
2966786,search_other,,44,1,26,docomo
2966894,jobshil_post,smartphone,6,2,21,icloud
2967197,search_hello,windows,13,27,27,gmail
2967353,detail,,11,265,36,ezweb
2967619,search_hello,,15,223,24,gmail
2968167,jobshil_post,smartphone,14,367,23,docomo
2968232,jobshil_post,,4,1,52,gmail
2968286,jobshil_post,,30,339,25,docomo
2968316,,,43,30,48,icloud
2968468,search_hello,,27,15,20,icloud
2968483,search_hello,,40,226,33,softbank
2968504,search_hello,smartphone,15,343,42,gmail
