member_id,page_type,hit,trajectory,stay
2983607,search_user,3,18633,167
2980287,else,1,0,1002
2976812,register,1,878,19
2975421,search_other,1,614,99
2974521,register,2,947,37
2974228,register,1,500,2
2970665,entry,1,1685,5
2969275,search_user,2,2358,48
2967569,search_multi,2,836,18
2965259,mypage_index,2,3190,331
2991410,search_pref,1,23000,71
2989400,mypage_index,1,132,14
2988554,register,1,0,251
2978349,search_multi,1,92,76
2977332,register,1,575,8
2976376,search_other,1,0,1
2977084,search_other,1,1754,2
2973815,search_other,1,1527,4
2973719,search_other,1,3866,46
2972993,register,1,0,61
2972245,register,1,621,57
2968591,mypage_index,2,479,105
2966104,search_pref,1,8368,9
2965828,mypage_index,1,23,57
2992548,register,2,1336,49
2979052,edit_hope,1,289,14
2974516,mypage_index,1,1027,7
2970165,register,1,669,75
2969945,register,1,298,2
2969561,mypage_scout,1,52,21
2967836,edit_resume,1,2216,105
2967210,detail,1,9598,5
2967159,detail,1,6227,4
2966165,mypage_index,1,0,97
2966052,register,1,739,19
2993665,entry,1,1224,2
2985266,detail,1,1095,40
2982817,register,1,0,184
2978229,search_multi,1,9115,159
2973189,mypage_index,1,0,7
2971830,search_user,1,20700,28
2968709,mypage_scout,1,161,17
2968113,search_other,1,9994,62
2967677,search_other,2,359,23
2967256,mypage_scout,1,795,2
2998446,mypage_consider,1,911,34
2996203,detail,1,0,160
2991188,search_multi,1,110,5152
2985195,register,1,0,102
2981857,detail,1,513,192
2980389,detail,1,4239,16
2976291,search_multi,1,778,912
2975403,register,1,567,16
2975280,search_other,1,3984,12
2974580,mypage_index,1,109,30
2974425,register,1,576,10
2972548,login,1,0,37
2972203,register,1,0,27
2970834,register,1,314,9
2970772,search_pref,1,2485,7
2969777,else,1,0,704
2995308,search_pref,2,1283,67
2986823,mypage_index,1,653,24
2981505,detail,1,750,15
2980252,else,1,1139,17
2979390,mypage_index,1,509,29
2966388,edit_hope,1,92,11
2965852,search_other,1,647,15
2965524,entry,1,2403,34
2977672,search_hello,1,318,1613
2966302,search_other,1,210,17284
3001073,register,1,598,66
2993856,else,1,235,34
2982158,entry,1,0,4
2979924,detail,1,8637,354
2971357,search_other,1,5882,45
2970365,search_other,1,2152,16
2967817,mypage_index,1,225,20
2984717,register,1,34,49
2984673,register,1,0,3
2982401,register,1,0,38
2976063,register,1,635,11
2975735,search_other,1,242,215
2971041,mypage_index,1,485,70
2969320,else,1,4436,74
2968131,register,1,500,28
2965467,search_other,1,5921,7
2971403,mypage_index,2,3688,145
2970008,mypage_index,1,46,22
2969814,search_user,2,5214,53
2975403,search_other,2,2573,30
2968102,detail,1,7328,26
2967353,search_other,2,15462,1387
2966083,detail,5,34520,305
2994915,entry,1,1864,29
2988184,detail,3,23639,546
2986963,mypage_index,1,965,207
2983518,search_other,1,194,176
2978624,search_city,1,1134,13
2976935,register,1,926,10
2976757,edit_hope,2,154,78
2976480,register,1,938,96
2976014,search_multi,1,0,94
2974573,search_multi,1,16,859
2972812,search_pref,1,8494,390
2972793,search_user,2,6246,53
2971032,register,1,779,3
2968181,else,3,436,147
2967707,search_multi,1,7876,0
2966146,detail,4,12872,221
2978844,else,4,17979,10335
2993609,entry,1,943,43
2987664,search_user,2,1000,202
2985583,mypage_index,1,513,30
2982228,else,2,1100,157
2980878,search_other,1,7,14
2978059,register,1,251,8
2975450,detail,3,7886,24
2972556,edit_hope,1,296,46
2972299,detail,3,9067,203
2972211,search_user,2,5985,45
2971420,register,1,997,50
2971139,register,1,650,44
2970145,detail,2,6979,123
2969367,detail,1,4744,136
2967619,login,1,91,111
2996989,search_other,1,1096,858
2991935,search_other,1,3045,70
2981387,search_other,1,182,20
2979190,edit_resume,1,3314,10
2975032,search_other,1,9646,20
2968011,mypage_scout,3,2384,28
2967680,search_other,2,3414,741
2966679,search_other,1,323,6
2965293,register,2,568,72
2997455,search_multi,1,35,687
2993409,register,1,122,134
2985019,search_user,1,187,3
2977589,search_multi,1,0,92
2977538,search_other,1,657,534
2977510,mypage_index,1,1994,69
2973882,detail,1,5130,84
2972774,search_city,1,11060,9
2972256,detail,2,4182,722
2969764,entry,1,456,229
2966633,search_other,1,4019,779
2966165,register,2,636,108
3000695,register,1,655,74
2993417,else,3,6630,168
2990181,register,1,160,106
2988916,search_pref,1,9153,10
2983977,register,1,0,226
2981312,detail,3,14236,113
2979052,mypage_scout,1,783,748
2978578,mypage_index,2,1952,10
2974016,register,1,697,132
2973448,search_other,1,9272,12
2973423,search_user,2,14318,50
2971691,search_other,1,2838,79
2970142,register,1,72,65
2969487,mypage_scout,2,2156,90
2968905,login,1,110,622
2968350,register,1,634,48
2966667,login,1,41,6
2965419,register,2,714,45
2997709,else,1,0,1518
2994487,register,1,122,24
2993249,mypage_index,1,1563,38
2988990,login,1,81,11
2987023,login,1,109,1325
2983563,else,1,940,38
2976780,detail,1,4900,3
2967686,entry,1,35,10
2966072,search_other,3,19518,83
2968152,search_other,1,624,60029
2994435,search_user,1,900,366
2990363,edit_hope,1,75,38
2988631,register,1,497,135
2984477,register,1,220,49
2983506,register,1,381,63
2982351,search_other,1,2029,12
2981324,detail,1,7567,32
2976183,else,1,472,64
2974161,mypage_scout,1,0,68
2974007,search_city,1,10896,8
2973542,search_other,1,9480,115
2970028,register,1,686,3
2965788,register,1,417,43
2965694,search_other,1,767,113
2999737,search_pref,1,29,8
2999196,search_other,1,7932,12
2992302,mypage_scout,1,1170,23
2984738,search_other,1,600,10
2982864,mypage_index,2,2553,176
2982798,search_user,1,7900,86
2982791,mypage_index,1,341,48
2979485,else,1,276,39
2979312,login,1,45,17
2977164,edit_hope,1,1198,298
2972227,edit_resume,1,0,108
2970340,search_multi,1,0,31
2968835,register,1,415,0
2968460,register,2,902,22
2967042,entry,1,234,20
2988996,search_other,1,1017,10214
2999451,search_city,1,0,15
2999128,search_user,1,6520,95
2994334,login,1,101,68
2988230,mypage_scout,2,2748,639
2980441,search_pref,1,1653,17
2979238,mypage_index,3,3734,37
2978557,login,1,66,13
2976634,register,1,628,16
2973249,else,2,5654,83
2970224,else,1,1681,41
2968227,search_multi,1,10150,77
3001448,search_multi,1,956,82
2999088,search_pref,1,0,152
2998305,detail,1,11186,155
2985652,search_other,1,9903,133
2982707,register,1,660,70
2979168,search_multi,1,258,2
2977193,mypage_consider,1,1451,19
2975273,register,1,0,7
2975225,detail,1,2651,68
2972800,register,1,0,69
2971748,mypage_scout,1,1250,7
2964995,register,1,600,13
2999256,register,1,0,192
2995895,edit_hope,1,1607,4
2979249,edit_hope,1,0,35
2978215,mypage_index,1,98,3
2976583,detail,1,1840,15
2973977,detail,1,10504,21
2971385,search_user,1,1308,27
2970579,search_other,1,22563,10
2968813,search_hello,1,75,197
2965152,register,1,128,59
2996094,search_hello,1,2870,3136
3000379,search_other,1,5690,204
2991911,register,1,669,16
2987119,edit_hope,1,504,11
2983685,register,1,763,34
2977738,detail,2,5010,82
2976006,else,1,801,2
2976455,search_other,1,146,254
2968200,login,2,88,11
2966056,else,1,119,95
2993567,register,1,1028,144
2987235,register,1,28,125
2980837,register,2,630,22
2976434,mypage_index,1,0,13
2976060,register,1,645,6
2973843,search_other,2,11790,13
2972691,mypage_index,1,1377,34
2969159,search_other,2,2597,768
2992896,search_user,1,14710,334
2992749,detail,4,7080,251
2991911,search_other,1,110,869
2989183,register,1,379,20
2988556,mypage_index,2,634,44
2981124,register,1,0,17
2976988,search_multi,2,2209,27
2975990,edit_resume,1,3638,8
2975179,register,1,300,30
2972167,register,1,413,26
2970958,search_multi,1,10063,29
2969199,detail,5,9360,233
2965264,search_other,3,5711,586
2998923,search_multi,1,7261,89
2988537,register,1,0,337
2980878,search_user,3,16137,17
2979811,search_pref,1,4153,89
2979772,mypage_index,1,1800,16
2979158,register,1,0,55
2978150,else,2,4037,155
2977227,login,1,41,22
2976452,else,1,5886,416
2973318,edit_scout,1,280,7
2974337,search_other,2,19317,362
2973371,mypage_index,1,185,79
2971671,else,1,1680,6
2970078,else,1,141,2
2970068,search_user,2,21821,76
2969178,search_pref,1,11562,17
2967416,register,1,0,11
2967163,register,1,425,5
3000518,else,2,739,46
2999596,else,2,2853,81
2995360,else,1,105,21
2987983,login,1,78,48
2980269,detail,1,8379,61
2977185,register,1,926,29
2974897,register,1,611,15
2973544,search_multi,1,867,266
2971941,else,1,342,962
2969850,detail,1,6187,261
2967075,search_other,1,125,117
2965348,detail,1,4474,13
2988577,search_user,2,7158,122
2984927,search_user,2,14501,161
2997630,search_other,1,10132,28
2979146,register,1,0,72
2978215,else,1,951,25
2977241,register,2,216,144
2976988,else,2,1107,433
2974565,mypage_index,2,776,64
2999556,detail,1,2598,188
2995360,register,2,445,60
2982781,search_other,3,9445,246
2981771,search_user,1,1175,18
2979367,mypage_index,1,36,15
2977622,mypage_consider,1,708,123
2974116,detail,1,1800,148
2966689,search_multi,1,4917,1
2994675,search_hello,1,0,13528
2992337,search_pref,1,147,9
2989374,else,3,2231,172
2983685,search_other,1,323,3160
2979437,mypage_index,1,531,15
2994808,search_other,1,6718,43
2974961,search_other,2,4377,138
2974502,search_other,1,286,110
2973250,register,1,780,14
2972965,search_other,1,10184,156
2970040,else,1,1515,23
2968698,search_user,1,2540,34
2966504,search_multi,1,7674,13
2968016,detail,2,3761,36
2964916,register,1,599,32
3000081,detail,2,10240,201
2989105,search_multi,1,9371,26
2981306,register,1,0,118
2980432,search_pref,1,3134,6
2980001,register,2,0,103
2978833,entry,1,1580,6
2978391,search_user,4,7974,254
2974525,register,1,520,15
2972069,search_user,1,8009,9
2971199,search_pref,1,275,8
2964979,register,1,0,2808
2996332,register,1,343,216
2992839,register,2,582,183
2982679,register,1,630,62
2982404,register,1,326,63
2982026,else,1,645,42
2981618,else,1,872,156
2977001,register,1,675,15
2970642,search_other,1,125,71
2968709,login,2,205,256
2968216,mypage_consider,1,3866,24
2966452,register,1,810,19
2965247,mypage_index,1,636,37
2996964,mypage_index,1,771,468
2983757,search_other,1,0,5
2982489,register,1,771,16
2979523,search_other,1,1919,0
2971944,register,1,600,79
2971765,search_other,1,169,2499
2971343,register,1,112,26
2965952,mypage_index,1,0,1067
2965685,login,1,88,712
2965514,search_multi,1,84,886
2965259,search_other,1,230,545
2964923,else,1,187,27
2998288,login,1,80,81
2993821,else,1,1672,4
2988453,else,1,72,12
2983542,register,1,737,40
2980928,login,1,44,50
2974398,edit_hope,1,0,35
2968964,login,1,44,89
2974715,search_hello,1,930,4338
2999418,mypage_scout,1,2068,135
2985859,search_other,1,2928,489
2973233,register,1,915,44
2968176,detail,1,0,49
2966842,search_other,1,7923,112
2991954,login,1,127,223
2990070,else,1,9,635
2983216,search_other,2,2434,3690
2976101,login,1,44,3
2976652,edit_hope,1,2155,9
2972402,register,1,771,9
2968594,else,1,5683,75
2968460,detail,2,2690,90
2965433,else,1,56,110
2965220,else,1,953,119
2989174,mypage_index,1,1390,217
2980736,search_other,1,345,521
2979872,search_other,1,26,729
2979190,edit_scout,1,1152,2
2979039,register,1,160,18
2977672,else,1,0,2
2976603,register,1,669,14
2976095,search_multi,1,187,299
2971403,else,1,1408,35
2971606,search_user,1,2772,20
2966973,register,1,671,10
2966062,search_pref,1,2058,8
2966052,else,1,4991,247626
2997455,register,1,794,8
2994096,detail,1,4778,2087
2987119,login,1,88,40
2980407,register,1,0,263
2978535,search_other,1,3729,768
2978427,else,1,1790,62
2978418,detail,1,7325,11
2976943,else,1,1574,322
2975663,register,1,2032,2
2975064,mypage_consider,1,582,45
2974157,search_user,1,1724,58
2969932,search_other,1,522,33
2968787,detail,1,213,104
2967146,search_user,1,0,16
2968167,detail,1,8493,42
2965682,search_multi,1,353,38
2965011,register,1,658,42
2968675,search_multi,1,272,3124
3001212,login,1,74,147
3000788,register,1,718,35
2990760,search_other,1,9810,5
2989374,detail,1,2234,10
2989259,register,1,0,26
2976680,register,1,942,13
2976098,else,1,1446,9
2975439,detail,2,6307,143
2975685,detail,1,5023,79
2975453,search_other,2,3712,47
2973189,search_user,1,2988,41
2968329,search_other,1,2686,39
2965964,register,1,624,10
2983300,search_hello,1,1261,9007
2989310,search_other,2,1394,710
2980970,detail,2,9245,29
2979079,search_other,1,3714,303
2979081,detail,1,4739,21
2972813,entry,2,1909,32
2968174,register,1,669,14
2966829,detail,1,4137,33
2966748,mypage_index,2,1024,7
2965830,search_other,2,15063,80
2995876,else,2,1880,19
2993990,search_city,2,1537,461
2990841,search_user,2,3294,338
2984489,login,1,78,333
2983195,register,1,658,45
2982169,register,2,630,45
2980241,edit_hope,3,509,284
2980252,register,1,0,177
2979883,search_user,2,930,30
2979244,mypage_consider,1,382,35
2974753,mypage_scout,1,1789,31
2974908,mypage_consider,2,835,67
2974900,search_user,2,3528,48
2972429,detail,2,6225,107
2971922,search_other,1,101,168
2970885,register,1,524,46
2969903,search_other,1,180,43
2967324,login,2,88,48
2967561,register,1,790,40
2965555,entry,1,1537,6
2977185,search_other,3,635,39249
2993609,edit_hope,2,2949,26
2994814,search_user,3,8137,531
2990008,detail,1,4422,37
2989217,search_user,1,0,49
2985537,mypage_index,2,916,94
2982467,search_user,3,22857,230
2975623,mypage_index,1,0,13
2967826,search_other,1,1263,53
2965158,entry,2,1931,346
2998940,search_other,3,4318,2031
2993417,search_other,2,9414,58
2988819,register,1,0,189
2986891,search_user,1,5086,37
2973129,search_pref,1,447,13
2972319,else,1,2841,112
2972315,register,1,557,42
2970772,entry,1,1767,138
2969130,search_pref,1,5670,21
2966241,mypage_index,1,810,30
2966754,search_other,2,7073,58
2965468,detail,1,6319,13
3000323,detail,1,9158,142
2993228,search_other,1,264,56
2991798,search_other,1,716,833
2980928,detail,1,0,103
2979809,else,1,35,14
2978552,else,1,1186,24
2977033,register,1,633,32
2974929,else,2,426,13
2975609,register,1,534,89
2974761,mypage_index,1,0,5
2969820,search_pref,2,7466,40
2969785,register,1,638,215
2967096,else,1,0,66
2990748,else,1,1241,42
2984422,detail,1,18398,18
2982407,search_user,1,10765,26
2981554,detail,2,901,77
2979435,register,1,564,30
2978150,register,1,755,29
2975929,edit_hope,1,0,94
2974680,edit_scout,1,1036,175
2969409,search_user,2,7739,74
2969266,register,2,327,55
2968433,mypage_index,3,2564,972
2967344,search_other,1,10086,4395
2967110,search_other,1,77,30
2967027,detail,1,2316,91
2965411,mypage_scout,1,505,63
2976192,else,2,790,10593
2989820,search_multi,1,142,1057
2985374,search_other,1,4861,191
2983570,search_other,1,145,791
2982745,search_user,1,391,71
2981706,search_pref,1,2092,133
2980590,register,1,405,41
2980329,detail,2,31659,117
2980322,search_other,3,16293,439
2980210,else,1,535,8
2980026,mypage_index,1,1058,40
2979645,register,2,1230,81
2978633,mypage_index,1,0,30
2978370,register,1,1059,81
2975990,edit_hope,1,270,4
2975460,register,2,518,22
2973726,search_multi,1,10183,79
2971141,register,1,90,9
2968108,search_other,2,3571,71
2967466,register,2,675,35
3000223,entry,1,1493,8
2999134,edit_hope,1,0,88
2998116,mypage_index,1,700,107
2988536,detail,1,5147,2
2988664,register,1,160,50
2987166,mypage_scout,1,915,19
2985410,detail,1,2288,112
2981596,register,1,0,156
2978501,search_other,1,3038,10
2978215,register,1,0,19
2973822,mypage_index,1,1345,9
2971305,else,2,1251,32
2967607,search_user,1,1292,12
2965760,detail,1,8002,96
3000477,search_user,2,4110,136
2996903,else,1,2386,1611
2988460,entry,1,2072,136
2982659,detail,1,4037,30
2982268,search_multi,2,4838,192
2980837,search_user,1,4624,85
2979168,search_other,2,1057,49526
2971915,entry,1,353,32
2969326,search_user,1,6652,24
2968988,search_other,2,9514,42
2967845,search_other,2,8539,205
3000578,detail,1,146,68
2997792,mypage_index,1,0,53
2995416,login,1,141,51
2977539,register,1,995,273
2975302,register,1,821,13
2974695,search_user,1,6085,26
2997914,register,1,189,9
2991887,edit_resume,1,908,41
2991698,register,1,0,159
2990669,search_other,1,15312,23
2986291,register,1,0,36
2982695,register,1,160,298
2977416,search_other,2,14742,12
2972725,mypage_index,1,1190,10
2971182,search_other,1,64,612
2971108,search_other,1,1347,0
2970233,mypage_index,1,714,17
2968030,mypage_scout,1,511,13
2966241,search_other,1,70,747
2994585,search_other,1,1376,75
2992167,mypage_index,2,237,16
2988904,register,1,0,134
2987697,search_multi,1,858,110
2985967,mypage_index,1,0,136
2984180,register,1,0,129
2980085,search_other,1,136,7
2979188,else,1,500,1205
2974477,mypage_consider,1,185,222
2970632,search_city,1,17329,16
2968356,edit_hope,1,25,37
